,age,gender,dependents,occupation,customer_nw_category,current_balance,current_month_credit,previous_month_credit,churn
5919,48,Female,0,self_employed,1,4764.05,0.54,0.54,0
5920,90,Male,0,self_employed,3,73962.34,0.46,0.46,0
5921,75,Male,0,salaried,2,11299.75,1917.0,5547.13,0
5922,38,Female,0,self_employed,3,1522.95,0.54,214.83,0
5923,27,Male,0,salaried,1,1543.17,82.53,0.01,0
5924,58,Male,1,salaried,3,2151.61,1393.17,1052.17,0
5925,45,Female,0,self_employed,3,5128.03,0.59,0.59,0
5926,50,Female,0,self_employed,2,4047.33,5.46,0.53,0
5927,23,Female,0,student,3,2605.48,0.04,0.04,0
5928,64,Male,0,retired,3,16941.51,14807.71,0.5,1
5929,25,Female,0,student,2,4619.79,0.56,0.56,0
5930,90,Male,0,self_employed,2,6475.34,880.07,1526.5,1
5931,75,Female,0,self_employed,2,5206.03,0.63,0.63,0
5932,45,Female,0,self_employed,2,23887.49,2140.9,38379.8,0
5933,68,Male,0,retired,3,6118.61,6428.93,260.27,0
5934,43,Male,0,self_employed,2,1927.08,4501.9,1.41,0
5935,44,Male,0,salaried,3,6498.5,0.7,0.7,0
5936,25,Male,0,self_employed,3,2738.87,529.09,671.94,0
5937,62,Female,0,self_employed,2,268.32,0.54,0.54,0
5938,41,Male,1,self_employed,3,1757.05,0.14,714.43,0
5939,38,Male,0,self_employed,1,20728.64,9657.49,0.34,0
5940,56,Male,0,salaried,2,3504.93,749.37,919.86,0
5941,62,Female,0,retired,3,7202.87,686.24,0.53,0
5942,12,Male,0,student,3,9024.91,7500.07,7357.21,1
5943,33,Female,0,self_employed,2,5804.96,2872.56,0.57,1
5944,39,Male,0,self_employed,2,2342.97,0.21,0.21,0
5945,47,Male,0,salaried,3,5630.96,0.41,228.99,0
5946,42,Male,0,self_employed,2,4225.83,314.65,386.21,0
5947,34,Male,1,self_employed,2,4143.93,33.56,0.13,0
5948,65,Male,0,salaried,2,1094.46,36153.63,10.8,0
5949,82,Male,0,retired,3,4296.72,0.6,143.46,0
5950,59,Male,1,salaried,1,2304.63,494.4,494.81,0
5951,67,Female,0,self_employed,1,4110.52,0.37,333.21,0
5952,38,Male,0,salaried,2,2855.33,1550.17,1102.8,0
5953,34,Male,0,salaried,2,3390.46,3600.09,500.09,0
5954,28,Male,0,self_employed,2,29517.25,0.47,0.47,0
5955,40,Female,0,self_employed,3,3000.39,0.39,0.39,0
5956,90,Male,0,retired,2,103907.16,234.69,0.5,1
5957,69,Female,0,self_employed,3,3466.75,0.23,0.23,0
5958,40,Male,0,self_employed,3,518.58,0.29,7408.13,1
5959,75,Male,0,retired,3,5010.24,842.7,1914.33,0
5960,33,Female,0,self_employed,3,2216.76,0.69,1136.4,1
5961,39,Female,0,self_employed,3,3621.24,436.27,429.13,0
5962,48,Female,0,self_employed,2,3118.89,415.46,270.01,0
5963,76,Female,0,self_employed,2,2547.58,0.1,0.1,0
5964,31,Female,0,self_employed,3,1861.82,0.44,0.44,0
5965,32,Male,0,student,2,5183.15,0.26,0.26,0
5966,36,Male,1,salaried,1,1141.96,400.41,36.7,0
5967,35,Male,0,self_employed,3,2373.68,429.24,429.24,0
5968,49,Female,0,self_employed,2,2600.22,1695.39,2409.67,0
5969,53,Male,1,salaried,2,3146.85,0.56,1286.27,0
5970,28,Female,0,self_employed,3,2087.13,0.47,0.47,0
5971,32,Male,0,salaried,1,6597.71,1.13,0.19,0
5972,41,Female,0,self_employed,2,19705.83,11416.77,14310.99,0
5973,46,Female,1,self_employed,3,6656.36,4286.36,6429.21,0
5974,41,Female,0,self_employed,1,5978.4,0.03,220.81,0
5975,37,Male,1,self_employed,2,10900.6,700.63,10000.63,0
5976,50,Male,0,salaried,3,3000.34,0.21,0.21,0
5977,60,Male,0,retired,2,5490.32,0.57,0.57,0
5978,25,Male,0,self_employed,3,2737.06,2600.37,7150.37,0
5979,37,Male,0,self_employed,3,7143.07,2357.34,0.2,0
5980,67,Male,0,retired,3,3248.74,0.66,0.66,0
5981,40,Female,0,self_employed,2,3104.38,30.17,0.21,0
5982,64,Male,0,self_employed,2,9888.02,791.17,2536.36,0
5983,52,Female,0,self_employed,2,2298.13,0.6,0.6,0
5984,46,Female,0,salaried,2,7591.48,60.86,0.29,0
5985,27,Male,0,self_employed,3,4166.79,0.4,0.4,0
5986,33,Female,0,salaried,2,3766.38,97.53,0.46,0
5987,46,Male,1,self_employed,2,18.3,1071.71,715.23,0
5988,14,Female,0,student,2,32184.81,0.49,0.49,0
5989,5,Male,0,student,2,6208.33,0.24,0.24,0
5990,22,Female,1,student,1,2976.33,0.66,0.66,0
5991,55,Male,1,salaried,3,2144.15,2857.46,0.31,0
5992,76,Male,0,self_employed,3,3486.71,0.1,0.1,0
5993,34,Female,0,self_employed,2,2444.32,0.61,0.61,0
5994,29,Female,0,salaried,2,2623.51,357.71,0.57,0
5995,28,Female,0,salaried,1,546.91,457.84,83.67,0
5996,33,Female,0,self_employed,2,4296.41,0.1,0.1,0
5997,39,Male,0,salaried,3,3917.48,0.54,0.54,0
5998,31,Male,0,self_employed,3,11921.48,0.23,0.23,0
5999,65,Male,0,self_employed,2,559.77,1148.3,1489.49,0
6000,39,Male,0,salaried,3,3239.84,1495.41,1163.97,0
6001,46,Male,0,self_employed,3,4015.28,500.26,1428.83,0
6002,44,Female,0,self_employed,1,3327.2,578.97,2928.97,0
6003,27,Male,0,salaried,2,8003.64,4633.04,363.73,0
6004,53,Female,0,salaried,3,1959.03,0.3,0.3,0
6005,42,Female,0,self_employed,3,90.26,0.41,9004.7,1
6006,90,Male,0,self_employed,3,30171.46,9285.84,0.13,0
6007,11,Male,0,student,1,5575.1,0.69,0.69,0
6008,63,Male,1,self_employed,3,1745.27,714.47,1428.76,0
6009,34,Male,0,self_employed,3,1997.79,0.13,0.13,0
6010,42,Male,0,salaried,2,6088.0,0.69,0.69,0
6011,55,Male,0,self_employed,2,2274.96,0.16,0.16,0
6012,69,Male,0,salaried,2,59404.67,6466.52,9924.61,0
6013,51,Male,0,self_employed,2,14180.33,9575.81,1175.38,0
6014,20,Female,0,self_employed,3,1509.82,0.2,0.2,0
6015,29,Male,0,salaried,2,3281.88,157.37,443.09,0
6016,42,Female,0,self_employed,2,16215.93,343.04,2857.33,0
6017,36,Male,0,self_employed,2,1835.53,10386.29,13691.29,1
6018,42,Female,0,salaried,3,3976.99,0.61,6767.89,0
6019,44,Male,1,self_employed,2,4585.15,35737.11,492.0,0
6020,54,Male,1,self_employed,3,2215.12,0.16,5000.16,0
6021,33,Female,0,self_employed,2,10509.43,0.34,14.63,0
6022,5,Female,0,student,2,1071.48,286.41,143.56,1
6023,37,Male,0,self_employed,3,161.47,0.44,0.44,0
6024,45,Male,1,salaried,2,33501.65,29833.98,0.33,0
6025,37,Female,0,self_employed,2,776.9,143.03,285.89,0
6026,39,Female,0,salaried,3,5967.72,1230.27,21754.3,1
6027,68,Male,0,self_employed,3,4830.79,1871.53,285.81,0
6028,59,Male,0,salaried,2,6172.59,0.3,0.3,0
6029,33,Female,0,self_employed,3,3174.54,0.57,0.57,0
6030,54,Male,1,self_employed,2,12882.03,11216.57,10730.77,0
6031,48,Male,1,self_employed,3,3264.68,0.27,26802.87,0
6032,72,Male,0,retired,2,3883.41,0.33,16.66,0
6033,35,Male,0,self_employed,3,6465.72,3842.9,0.04,0
6034,40,Male,1,self_employed,3,2994.98,714.77,1577.46,0
6035,30,Male,0,salaried,3,4336.97,0.03,0.03,0
6036,31,Female,0,self_employed,3,1676.1,0.3,0.3,0
6037,59,Male,1,salaried,3,5336.55,1143.4,0.79,0
6038,67,Female,0,self_employed,3,178.65,20538.94,4970.86,0
6039,45,Female,0,self_employed,3,2783.75,0.04,0.04,0
6040,75,Male,0,retired,2,8281.13,0.03,0.03,0
6041,52,Male,1,salaried,3,604.33,0.63,0.63,0
6042,55,Female,0,salaried,3,8248.48,0.54,9293.4,0
6043,74,Male,0,self_employed,2,3230.25,0.13,0.13,0
6044,60,Male,1,salaried,2,8613.03,0.44,8476.27,1
6045,42,Female,0,self_employed,2,1037.17,0.31,0.31,0
6046,87,Male,0,retired,1,1815.34,10428.34,0.06,0
6047,54,Male,0,self_employed,2,1117.86,350.73,5604.61,0
6048,39,Male,0,salaried,3,8585.61,1455.48,0.2,0
6049,33,Male,1,self_employed,3,744.5,0.27,0.27,0
6050,23,Female,0,salaried,2,2992.11,0.14,0.14,0
6051,40,Male,0,self_employed,1,1013.48,0.43,2857.57,0
6052,43,Male,0,self_employed,3,1507.06,0.03,0.03,0
6053,44,Male,1,salaried,2,3200.15,2586.76,1762.61,0
6054,20,Female,0,student,1,799.21,5000.3,0.3,1
6055,45,Female,0,self_employed,2,2844.36,0.34,0.34,1
6056,36,Male,0,salaried,3,1825.7,0.3,0.3,0
6057,47,Male,0,self_employed,2,7001.27,0.26,0.26,0
6058,35,Male,0,self_employed,3,7441.54,2143.33,0.47,0
6059,43,Male,1,self_employed,2,1676.67,3571.51,4285.8,0
6060,90,Male,0,self_employed,3,1261.51,156.47,1182.92,0
6061,72,Male,0,self_employed,3,1737.41,0.7,0.7,0
6062,42,Male,0,salaried,3,4129.3,0.03,0.03,0
6063,35,Male,0,self_employed,2,2256.57,0.5,0.5,0
6064,65,Male,0,self_employed,2,3627.8,0.37,0.37,0
6065,72,Female,0,self_employed,2,1447.76,0.54,41704.36,1
6066,43,Male,0,self_employed,2,8685.35,0.43,0.43,0
6067,70,Male,1,self_employed,1,8075.94,3.81,0.67,1
6068,42,Female,0,self_employed,2,14354.51,0.36,0.36,0
6069,38,Male,0,salaried,2,2201.99,12177.93,5293.49,0
6070,69,Male,0,retired,2,3562.23,0.63,717.31,0
6071,52,Male,0,self_employed,3,3836.45,0.5,2857.64,0
6072,30,Female,0,self_employed,3,2487.45,0.17,0.17,0
6073,31,Male,0,self_employed,3,8711.67,0.39,266.79,0
6074,74,Male,0,retired,2,4650.28,0.07,0.07,0
6075,38,Male,1,self_employed,2,2498.73,171.54,0.13,0
6076,67,Male,0,retired,2,1165.1,270.56,3756.44,0
6077,63,Male,0,salaried,2,3208.66,0.19,0.19,0
6078,33,Female,0,salaried,3,2863.1,572.1,0.67,0
6079,63,Male,0,retired,2,119.03,914.21,1657.21,1
6080,59,Male,0,self_employed,2,1449.91,0.17,0.17,0
6081,79,Female,0,retired,3,71.44,0.2,171.63,1
6082,41,Male,1,self_employed,3,935.28,495.34,1.12,0
6083,31,Female,0,self_employed,2,644.28,600.23,5600.23,0
6084,27,Female,0,salaried,2,3201.01,445.27,435.86,0
6085,74,Male,1,retired,2,10678.01,111.63,8.28,0
6086,31,Female,0,salaried,2,6815.12,0.44,0.44,0
6087,28,Male,0,student,2,4002.41,700.37,315.4,0
6088,55,Male,1,salaried,2,4997.8,45.73,0.56,0
6089,10,Female,0,student,2,2780.24,0.01,0.01,0
6090,58,Female,0,self_employed,2,5813.75,0.11,3465.83,0
6091,25,Female,0,student,1,2950.6,15279.72,3632.36,0
6092,63,Male,0,self_employed,2,10031.96,1600.56,529.13,0
6093,29,Male,0,salaried,2,5809.76,0.57,631.71,0
6094,43,Male,0,self_employed,2,1853.79,1555.86,1555.86,0
6095,34,Male,1,self_employed,2,47.43,142.97,285.83,1
6096,65,Female,0,self_employed,2,1555.64,0.13,0.13,0
6097,23,Female,0,student,3,8101.96,0.06,1428.63,0
6098,79,Male,0,self_employed,3,1543.29,0.24,0.24,0
6099,71,Female,0,self_employed,2,4927.08,898.42,1457.76,0
6100,62,Male,0,self_employed,2,3427.11,0.09,0.09,0
6101,48,Male,0,salaried,2,2439.8,255.43,255.86,0
6102,41,Male,0,self_employed,2,1744.72,0.29,0.29,1
6103,90,Male,0,self_employed,2,2782.42,0.29,8382.56,0
6104,39,Male,0,self_employed,2,745.47,2053.96,175.49,1
6105,44,Male,0,self_employed,2,2064.93,643.44,0.59,0
6106,58,Male,0,self_employed,2,2852.36,0.41,0.41,0
6107,31,Male,0,salaried,2,7907.29,156.46,3091.51,0
6108,64,Female,0,self_employed,2,5219.62,491.52,485.89,0
6109,35,Female,1,salaried,2,843.47,286.14,286.14,1
6110,39,Female,0,self_employed,2,2785.53,0.03,0.03,0
6111,57,Male,0,salaried,2,11279.33,0.39,0.39,0
6112,55,Male,0,self_employed,1,24696.16,18571.64,7143.07,0
6113,74,Male,0,self_employed,2,94405.45,2231.24,2235.21,0
6114,9,Male,0,student,2,5954.61,607.41,564.14,0
6115,28,Male,0,self_employed,3,2731.75,715.33,0.64,0
6116,39,Male,0,salaried,2,6059.11,2679.11,0.54,0
6117,54,Male,1,salaried,2,1992.08,560.94,560.94,0
6118,52,Female,0,salaried,3,1785.21,0.54,0.54,0
6119,36,Female,0,self_employed,3,1668.03,0.37,0.37,0
6120,90,Male,0,self_employed,2,99510.66,995241.38,216939.28,0
6121,59,Male,0,salaried,2,287.19,1889.13,21.51,0
6122,38,Male,0,self_employed,3,7728.2,143.17,143.17,0
6123,42,Male,0,self_employed,3,4798.85,785.84,1285.84,0
6124,71,Female,0,self_employed,2,9389.11,671.56,342.99,0
6125,80,Male,0,self_employed,2,14332.54,2894.77,1604.76,0
6126,73,Male,0,retired,2,1637.19,59.04,81.71,1
6127,25,Male,0,self_employed,3,3096.36,0.6,0.6,0
6128,42,Male,1,salaried,2,16348.11,5714.64,0.36,0
6129,36,Female,0,salaried,3,2454.33,0.39,0.39,0
6130,56,Male,0,salaried,3,2931.14,1033.73,14.79,0
6131,28,Male,1,self_employed,3,8.37,0.67,0.67,1
6132,29,Male,0,self_employed,3,564.76,593.83,3151.54,0
6133,61,Male,0,salaried,3,8671.56,0.09,0.09,0
6134,37,Female,0,self_employed,2,3925.61,0.7,0.7,0
6135,34,Female,0,self_employed,2,2781.59,428.94,0.37,0
6136,90,Male,0,self_employed,1,7582.8,8933.94,0.26,0
6137,45,Male,0,self_employed,2,364.74,2342.94,0.09,1
6138,68,Female,0,self_employed,2,1083.67,0.09,14010.99,0
6139,77,Female,0,self_employed,1,14491.86,0.14,0.14,1
6140,36,Male,0,salaried,2,2365.27,0.24,0.24,0
6141,64,Female,0,self_employed,2,2419.47,0.3,5738.19,1
6142,22,Female,0,student,2,1803.72,0.5,0.5,0
6143,72,Female,0,self_employed,3,285.84,0.13,20575.02,1
6144,58,Male,0,self_employed,3,24.43,0.2,8002.99,1
6145,54,Male,1,salaried,2,5288.74,911.86,1426.14,0
6146,57,Male,0,self_employed,2,8310.57,139.8,139.8,0
6147,37,Male,1,salaried,3,3605.33,528.73,223.79,0
6148,8,Male,0,student,2,10275.01,0.51,0.51,0
6149,43,Male,0,salaried,2,1194.76,140.22,10.57,0
6150,49,Male,1,self_employed,3,2499.4,1435.9,0.19,0
6151,57,Male,0,self_employed,2,1872.23,0.2,0.2,0
6152,90,Male,0,self_employed,1,212.77,0.07,0.07,1
6153,65,Male,0,self_employed,3,10343.2,0.21,0.21,0
6154,90,Male,0,self_employed,2,7167.45,0.46,0.46,1
6155,24,Female,0,self_employed,2,1564.81,0.46,0.46,0
6156,39,Female,0,self_employed,1,8527.51,15142.32,2728.84,0
6157,49,Male,1,self_employed,3,2696.42,0.33,0.33,0
6158,62,Male,1,self_employed,2,6454.97,11924.74,22921.66,0
6159,72,Male,0,retired,3,10920.7,72.42,0.6,0
6160,34,Male,1,self_employed,2,4203.15,0.29,0.29,0
6161,48,Male,1,self_employed,3,5534.87,0.56,354.37,1
6162,29,Female,0,self_employed,2,9180.39,0.14,0.14,0
6163,60,Female,0,self_employed,3,2311.75,0.56,2389.06,0
6164,55,Male,0,salaried,2,3533.28,21.44,0.01,0
6165,51,Female,0,self_employed,3,2230.18,193.33,193.33,0
6166,32,Male,0,salaried,2,12452.37,1428.73,2314.44,0
6167,32,Female,0,self_employed,3,1402.61,0.67,0.67,0
6168,31,Female,0,self_employed,1,6653.19,1.1,1665.51,0
6169,26,Male,0,self_employed,2,6.05,0.37,0.33,1
6170,72,Female,0,self_employed,2,20506.66,0.34,22457.49,0
6171,47,Female,0,self_employed,3,2662.06,12.21,0.14,0
6172,55,Male,0,salaried,3,2086.74,0.44,0.44,0
6173,45,Male,1,self_employed,3,1568.91,0.16,593.01,1
6174,61,Male,0,salaried,2,1756.29,0.53,0.53,0
6175,54,Male,0,self_employed,1,33776.5,0.37,0.37,0
6176,39,Female,0,self_employed,3,3552.22,0.4,0.4,0
6177,33,Female,0,salaried,3,218.18,0.17,0.17,1
6178,74,Male,0,retired,2,1552.12,0.56,0.56,0
6179,31,Female,0,salaried,3,5505.26,6.2,4.35,0
6180,39,Female,0,self_employed,2,3504.16,0.04,0.04,0
6181,48,Male,0,self_employed,3,8952.84,0.63,0.63,0
6182,51,Male,0,salaried,1,4218.93,0.3,17527.51,1
6183,57,Female,0,retired,2,4375.16,15714.7,0.31,0
6184,58,Male,0,self_employed,3,1791.05,586.69,614.93,0
6185,43,Male,1,self_employed,2,2602.98,13571.67,0.24,0
6186,47,Male,1,self_employed,3,21323.28,22835.33,1357.83,0
6187,48,Male,0,self_employed,2,4380.46,0.09,0.09,0
6188,2,Female,0,student,3,2198.29,0.54,0.54,0
6189,41,Male,0,self_employed,3,363.4,4286.24,1743.39,0
6190,62,Male,0,salaried,3,1462.46,0.27,0.27,0
6191,25,Female,0,self_employed,3,2977.45,0.04,0.04,0
6192,59,Male,0,self_employed,2,1873.51,1429.1,1429.1,0
6193,58,Female,0,salaried,2,6332.67,335.31,688.23,0
6194,39,Male,0,self_employed,2,1233.22,2123.37,0.67,0
6195,77,Male,0,retired,2,2857.78,0.59,0.59,0
6196,35,Male,0,self_employed,2,12355.17,3329.07,3557.64,0
6197,37,Female,0,self_employed,3,2302.66,0.01,0.01,0
6198,7,Female,0,student,2,2532.31,0.09,0.09,0
6199,50,Female,1,salaried,2,13367.54,14706.73,0.3,1
6200,16,Male,0,student,2,5292.6,214.94,643.51,0
6201,58,Male,0,salaried,3,9679.07,0.19,0.19,0
6202,36,Female,0,self_employed,3,696.79,0.61,4878.01,1
6203,81,Male,0,retired,2,2317.48,141.98,1670.21,0
6204,63,Female,0,self_employed,1,4575.83,0.41,0.41,0
6205,39,Female,0,self_employed,2,264.8,2562.77,3308.77,1
6206,50,Male,0,self_employed,2,3054.02,0.24,0.24,0
6207,60,Male,0,self_employed,3,90.83,0.3,103721.69,1
6208,29,Female,0,student,2,14526.06,580.69,593.99,1
6209,39,Male,0,self_employed,2,14.75,1857.31,5414.46,1
6210,71,Male,0,retired,2,9898.17,2007.3,411.07,0
6211,6,Female,0,student,1,4205.57,0.2,0.2,0
6212,69,Male,0,retired,2,9286.09,257.84,246.41,0
6213,43,Male,1,self_employed,3,414.49,0.69,0.69,1
6214,38,Male,0,salaried,3,4858.8,0.21,0.21,0
6215,71,Female,0,self_employed,2,3026.36,0.19,0.19,0
6216,22,Female,0,student,2,2997.33,440.76,496.47,0
6217,14,Female,0,student,2,4312.83,0.66,0.66,0
6218,28,Male,0,self_employed,2,1266.42,0.17,285.89,0
6219,51,Female,0,self_employed,3,2269.57,0.1,0.1,0
6220,32,Female,0,salaried,1,3273.88,26378.15,1.27,0
6221,32,Male,0,self_employed,2,1425.77,0.6,8743.46,1
6222,40,Male,0,salaried,2,8879.26,0.07,0.07,0
6223,56,Female,0,self_employed,3,1587.16,0.11,857.26,1
6224,34,Male,1,self_employed,3,5602.41,2474.66,14.66,0
6225,31,Male,0,student,2,731.51,0.37,460.4,1
6226,45,Female,0,self_employed,2,5766.37,76895.56,0.46,0
6227,45,Male,1,self_employed,3,1028.95,2771.5,1142.93,0
6228,76,Male,0,retired,2,2234.28,314.6,314.6,0
6229,43,Male,1,salaried,3,2082.39,0.09,0.09,0
6230,45,Male,0,self_employed,2,1511.66,0.23,0.23,0
6231,47,Female,0,self_employed,2,1123.44,1428.89,3571.74,0
6232,35,Female,0,self_employed,2,3757.53,0.66,0.66,0
6233,60,Male,0,retired,3,1484.62,30.94,459.51,0
6234,47,Male,0,self_employed,2,2070.6,0.23,0.23,1
6235,47,Female,1,self_employed,2,360.52,1.14,10000.27,1
6236,54,Female,0,self_employed,3,2045.56,7754.6,0.03,1
6237,42,Male,1,self_employed,2,2728.07,0.56,0.56,0
6238,56,Male,0,salaried,2,931.6,0.56,0.56,1
6239,74,Male,0,retired,3,11034.6,0.16,0.16,1
6240,44,Female,0,self_employed,3,3751.72,3908.46,1286.17,0
6241,48,Male,0,salaried,1,1.98,11023.26,20263.0,1
6242,60,Female,0,salaried,2,1677.99,0.36,0.36,0
6243,36,Male,0,self_employed,3,5960.69,0.5,0.5,0
6244,36,Male,0,salaried,3,1452.23,0.03,571.46,0
6245,39,Female,0,self_employed,2,24336.01,36384.45,7714.81,0
6246,90,Female,0,self_employed,2,7441.68,902.4,1210.16,0
6247,31,Female,0,self_employed,2,6853.83,0.47,0.47,0
6248,42,Male,1,self_employed,2,3468.56,0.63,0.63,0
6249,33,Male,1,student,3,2292.6,0.03,7142.89,1
6250,27,Male,0,self_employed,2,2918.23,0.61,689.14,0
6251,64,Male,0,salaried,2,1713.62,0.36,0.36,1
6252,38,Male,0,self_employed,3,6302.18,0.21,0.21,1
6253,39,Male,1,self_employed,2,1334.03,0.56,14857.7,0
6254,39,Male,0,self_employed,2,11500.78,5812.75,0.13,0
6255,54,Male,1,self_employed,2,15152.26,0.54,2314.83,1
6256,30,Male,1,self_employed,3,3442.06,214.56,0.27,0
6257,30,Female,0,self_employed,2,66.81,700.31,699.96,1
6258,62,Female,0,self_employed,1,1928.53,0.26,0.26,0
6259,28,Male,0,student,3,57.54,64.37,7828.66,0
6260,51,Female,0,self_employed,3,3091.18,0.21,0.21,0
6261,79,Female,0,self_employed,2,458.04,0.3,9392.33,1
6262,57,Female,0,salaried,2,4177.98,0.2,0.2,0
6263,53,Male,0,salaried,2,5201.76,24643.11,21428.83,0
6264,90,Male,0,self_employed,3,4193.03,341.13,0.41,0
6265,83,Female,0,self_employed,3,2680.04,0.47,2857.61,0
6266,5,Male,0,student,3,1458.94,0.6,0.6,0
6267,41,Male,0,salaried,3,1300.41,0.3,20846.01,0
6268,63,Female,0,self_employed,2,4041.26,0.31,0.31,0
6269,34,Female,0,salaried,3,5210.02,344.61,0.01,0
6270,59,Female,0,self_employed,2,5770.85,0.34,0.34,1
6271,25,Male,1,salaried,3,2996.57,2895.44,0.07,0
6272,40,Male,0,salaried,2,4326.28,4001.26,236.4,1
6273,46,Female,0,self_employed,3,2043.49,0.56,0.56,0
6274,52,Male,1,salaried,3,5958.75,0.69,286.4,0
6275,35,Female,0,self_employed,3,8648.92,0.29,0.29,1
6276,66,Male,1,self_employed,2,9971.28,0.39,0.39,0
6277,38,Male,1,self_employed,3,6358.6,0.18,1285.87,0
6278,69,Male,0,retired,3,1461.78,0.41,0.41,0
6279,45,Female,1,self_employed,2,4038.56,0.01,0.01,0
6280,32,Female,0,salaried,2,3136.5,314.63,5.01,0
6281,43,Female,0,self_employed,2,46140.29,137.17,80.03,0
6282,33,Male,0,self_employed,3,5799.62,0.69,700.69,1
6283,36,Male,0,salaried,3,2091.88,0.36,0.36,0
6284,44,Female,0,salaried,3,2704.89,129.14,143.43,0
6285,30,Male,0,salaried,3,2517.99,0.27,0.27,0
6286,30,Male,0,salaried,3,1938.15,0.63,3821.98,0
6287,42,Female,0,salaried,1,171.34,0.61,7150.61,1
6288,52,Female,1,self_employed,3,1428.61,2500.04,357.19,1
6289,38,Male,0,self_employed,2,1652.19,0.24,0.24,0
6290,42,Female,0,salaried,2,10356.68,0.66,0.66,0
6291,37,Male,1,self_employed,3,1334.02,0.16,0.16,1
6292,60,Male,0,self_employed,1,3757.7,74256.47,436.4,0
6293,65,Male,0,self_employed,2,11948.54,0.19,0.19,0
6294,47,Male,0,self_employed,2,8351.1,357.7,1071.99,0
6295,30,Female,0,student,3,2876.12,0.54,0.54,0
6296,49,Male,0,self_employed,3,2523.4,0.1,14285.81,0
6297,50,Female,0,self_employed,3,4859.17,643.43,14.86,0
6298,71,Female,0,self_employed,2,1428.7,0.13,0.13,0
6299,48,Male,0,salaried,2,1855.38,0.53,0.53,0
6300,20,Male,0,student,2,5722.88,2443.33,1.51,0
6301,32,Male,0,salaried,1,2359.13,0.59,0.59,0
6302,30,Female,0,salaried,3,1444.09,374.26,374.29,0
6303,34,Male,0,self_employed,2,3854.67,0.44,0.44,0
6304,68,Male,0,retired,3,417.29,0.14,0.14,1
6305,28,Female,0,self_employed,2,1776.37,100.11,0.11,0
6306,64,Female,0,self_employed,2,2433.51,1105.94,0.23,1
6307,40,Male,1,self_employed,2,7692.52,25800.14,0.61,1
6308,56,Female,0,salaried,2,21073.06,19535.96,10861.51,0
6309,24,Female,0,student,2,2010.47,0.13,9690.41,1
6310,68,Female,0,self_employed,1,5395.93,13867.87,11577.13,0
6311,48,Male,1,self_employed,1,31077.43,5343.41,0.56,0
6312,39,Male,0,self_employed,3,44.84,6418.64,0.47,1
6313,40,Male,0,salaried,2,3198.74,50.79,0.07,0
6314,62,Male,1,salaried,3,2323.14,2682.96,1641.41,0
6315,40,Male,0,salaried,2,4369.28,2572.11,286.4,0
6316,69,Male,0,retired,1,32259.72,0.54,0.54,0
6317,47,Female,0,salaried,2,5280.29,0.26,0.26,0
6318,69,Female,0,self_employed,3,10060.38,0.51,0.51,1
6319,36,Female,0,self_employed,2,1505.61,0.47,0.47,0
6320,70,Male,0,self_employed,2,1859.31,0.53,0.53,0
6321,77,Male,1,retired,3,7941.34,440.39,576.63,0
6322,41,Female,0,self_employed,2,2090.3,0.17,0.17,0
6323,39,Male,0,self_employed,3,2630.83,1244.41,477.21,0
6324,19,Male,0,student,1,3424.68,72.06,0.63,0
6325,27,Male,1,self_employed,3,2840.71,0.6,0.6,0
6326,83,Male,1,self_employed,3,5566.39,515.81,2383.81,0
6327,22,Female,0,student,3,1999.18,86.09,0.37,0
6328,34,Male,1,self_employed,3,6061.97,0.31,0.31,0
6329,90,Male,0,self_employed,2,4569.5,1429.1,1429.1,0
6330,27,Male,0,self_employed,3,1472.73,0.5,0.5,0
6331,44,Female,0,salaried,3,2931.72,828.93,414.51,0
6332,42,Female,0,salaried,2,10607.6,1247.54,1181.09,0
6333,89,Male,0,retired,1,7302.65,166.6,0.4,0
6334,49,Male,1,self_employed,2,5464.63,937.0,937.0,0
6335,30,Male,0,self_employed,2,1624.97,0.6,0.6,0
6336,30,Male,0,salaried,3,1224.68,0.41,0.41,1
6337,61,Female,0,salaried,2,9525.55,4286.03,2857.46,0
