,age,dependents,occupation,customer_nw_category,current_balance,current_month_credit,previous_month_credit,churn,gender_Female,gender_Male
6192,59,0,2,1,1873.51,1429.1,1429.1,0,0,1
6193,58,0,1,1,6332.67,335.31,688.23,0,1,0
6194,39,0,2,1,1233.22,2123.37,0.67,0,0,1
6195,77,0,4,1,2857.78,0.59,0.59,0,0,1
6196,35,0,2,1,12355.17,3329.07,3557.64,0,0,1
6197,37,0,2,0,2302.66,0.01,0.01,0,1,0
6198,7,0,0,1,2532.31,0.09,0.09,0,1,0
6199,50,1,1,1,13367.54,14706.73,0.3,1,1,0
6200,16,0,0,1,5292.6,214.94,643.51,0,0,1
6201,58,0,1,0,9679.07,0.19,0.19,0,0,1
6202,36,0,2,0,696.79,0.61,4878.01,1,1,0
6203,81,0,4,1,2317.48,141.98,1670.21,0,0,1
6204,63,0,2,3,4575.83,0.41,0.41,0,1,0
6205,39,0,2,1,264.8,2562.77,3308.77,1,1,0
6206,50,0,2,1,3054.02,0.24,0.24,0,0,1
6207,60,0,2,0,90.83,0.3,103721.69,1,0,1
6208,29,0,0,1,14526.06,580.69,593.99,1,1,0
6209,39,0,2,1,14.75,1857.31,5414.46,1,0,1
6210,71,0,4,1,9898.17,2007.3,411.07,0,0,1
6211,6,0,0,3,4205.57,0.2,0.2,0,1,0
6212,69,0,4,1,9286.09,257.84,246.41,0,0,1
6213,43,1,2,0,414.49,0.69,0.69,1,0,1
6214,38,0,1,0,4858.8,0.21,0.21,0,0,1
6215,71,0,2,1,3026.36,0.19,0.19,0,1,0
6216,22,0,0,1,2997.33,440.76,496.47,0,1,0
6217,14,0,0,1,4312.83,0.66,0.66,0,1,0
6218,28,0,2,1,1266.42,0.17,285.89,0,0,1
6219,51,0,2,0,2269.57,0.1,0.1,0,1,0
6220,32,0,1,3,3273.88,26378.15,1.27,0,1,0
6221,32,0,2,1,1425.77,0.6,8743.46,1,0,1
6222,40,0,1,1,8879.26,0.07,0.07,0,0,1
6223,56,0,2,0,1587.16,0.11,857.26,1,1,0
6224,34,1,2,0,5602.41,2474.66,14.66,0,0,1
6225,31,0,0,1,731.51,0.37,460.4,1,0,1
6226,45,0,2,1,5766.37,76895.56,0.46,0,1,0
6227,45,1,2,0,1028.95,2771.5,1142.93,0,0,1
6228,76,0,4,1,2234.28,314.6,314.6,0,0,1
6229,43,1,1,0,2082.39,0.09,0.09,0,0,1
6230,45,0,2,1,1511.66,0.23,0.23,0,0,1
6231,47,0,2,1,1123.44,1428.89,3571.74,0,1,0
6232,35,0,2,1,3757.53,0.66,0.66,0,1,0
6233,60,0,4,0,1484.62,30.94,459.51,0,0,1
6234,47,0,2,1,2070.6,0.23,0.23,1,0,1
6235,47,1,2,1,360.52,1.14,10000.27,1,1,0
6236,54,0,2,0,2045.56,7754.6,0.03,1,1,0
6237,42,1,2,1,2728.07,0.56,0.56,0,0,1
6238,56,0,1,1,931.6,0.56,0.56,1,0,1
6239,74,0,4,0,11034.6,0.16,0.16,1,0,1
6240,44,0,2,0,3751.72,3908.46,1286.17,0,1,0
6241,48,0,1,3,1.98,11023.26,20263.0,1,0,1
6242,60,0,1,1,1677.99,0.36,0.36,0,1,0
6243,36,0,2,0,5960.69,0.5,0.5,0,0,1
6244,36,0,1,0,1452.23,0.03,571.46,0,0,1
6245,39,0,2,1,24336.01,36384.45,7714.81,0,1,0
6246,90,0,2,1,7441.68,902.4,1210.16,0,1,0
6247,31,0,2,1,6853.83,0.47,0.47,0,1,0
6248,42,1,2,1,3468.56,0.63,0.63,0,0,1
6249,33,1,0,0,2292.6,0.03,7142.89,1,0,1
6250,27,0,2,1,2918.23,0.61,689.14,0,0,1
6251,64,0,1,1,1713.62,0.36,0.36,1,0,1
6252,38,0,2,0,6302.18,0.21,0.21,1,0,1
6253,39,1,2,1,1334.03,0.56,14857.7,0,0,1
6254,39,0,2,1,11500.78,5812.75,0.13,0,0,1
6255,54,1,2,1,15152.26,0.54,2314.83,1,0,1
6256,30,1,2,0,3442.06,214.56,0.27,0,0,1
6257,30,0,2,1,66.81,700.31,699.96,1,1,0
6258,62,0,2,3,1928.53,0.26,0.26,0,1,0
6259,28,0,0,0,57.54,64.37,7828.66,0,0,1
6260,51,0,2,0,3091.18,0.21,0.21,0,1,0
6261,79,0,2,1,458.04,0.3,9392.33,1,1,0
6262,57,0,1,1,4177.98,0.2,0.2,0,1,0
6263,53,0,1,1,5201.76,24643.11,21428.83,0,0,1
6264,90,0,2,0,4193.03,341.13,0.41,0,0,1
6265,83,0,2,0,2680.04,0.47,2857.61,0,1,0
6266,5,0,0,0,1458.94,0.6,0.6,0,0,1
6267,41,0,1,0,1300.41,0.3,20846.01,0,0,1
6268,63,0,2,1,4041.26,0.31,0.31,0,1,0
6269,34,0,1,0,5210.02,344.61,0.01,0,1,0
6270,59,0,2,1,5770.85,0.34,0.34,1,1,0
6271,25,1,1,0,2996.57,2895.44,0.07,0,0,1
6272,40,0,1,1,4326.28,4001.26,236.4,1,0,1
6273,46,0,2,0,2043.49,0.56,0.56,0,1,0
6274,52,1,1,0,5958.75,0.69,286.4,0,0,1
6275,35,0,2,0,8648.92,0.29,0.29,1,1,0
6276,66,1,2,1,9971.28,0.39,0.39,0,0,1
6277,38,1,2,0,6358.6,0.18,1285.87,0,0,1
6278,69,0,4,0,1461.78,0.41,0.41,0,0,1
6279,45,1,2,1,4038.56,0.01,0.01,0,1,0
6280,32,0,1,1,3136.5,314.63,5.01,0,1,0
6281,43,0,2,1,46140.29,137.17,80.03,0,1,0
6282,33,0,2,0,5799.62,0.69,700.69,1,0,1
6283,36,0,1,0,2091.88,0.36,0.36,0,0,1
6284,44,0,1,0,2704.89,129.14,143.43,0,1,0
6285,30,0,1,0,2517.99,0.27,0.27,0,0,1
6286,30,0,1,0,1938.15,0.63,3821.98,0,0,1
6287,42,0,1,3,171.34,0.61,7150.61,1,1,0
6288,52,1,2,0,1428.61,2500.04,357.19,1,1,0
6289,38,0,2,1,1652.19,0.24,0.24,0,0,1
6290,42,0,1,1,10356.68,0.66,0.66,0,1,0
6291,37,1,2,0,1334.02,0.16,0.16,1,0,1
6292,60,0,2,3,3757.7,74256.47,436.4,0,0,1
6293,65,0,2,1,11948.54,0.19,0.19,0,0,1
6294,47,0,2,1,8351.1,357.7,1071.99,0,0,1
6295,30,0,0,0,2876.12,0.54,0.54,0,1,0
6296,49,0,2,0,2523.4,0.1,14285.81,0,0,1
6297,50,0,2,0,4859.17,643.43,14.86,0,1,0
6298,71,0,2,1,1428.7,0.13,0.13,0,1,0
6299,48,0,1,1,1855.38,0.53,0.53,0,0,1
6300,20,0,0,1,5722.88,2443.33,1.51,0,0,1
6301,32,0,1,3,2359.13,0.59,0.59,0,0,1
6302,30,0,1,0,1444.09,374.26,374.29,0,1,0
6303,34,0,2,1,3854.67,0.44,0.44,0,0,1
6304,68,0,4,0,417.29,0.14,0.14,1,0,1
6305,28,0,2,1,1776.37,100.11,0.11,0,1,0
6306,64,0,2,1,2433.51,1105.94,0.23,1,1,0
6307,40,1,2,1,7692.52,25800.14,0.61,1,0,1
6308,56,0,1,1,21073.06,19535.96,10861.51,0,1,0
6309,24,0,0,1,2010.47,0.13,9690.41,1,1,0
6310,68,0,2,3,5395.93,13867.87,11577.13,0,1,0
6311,48,1,2,3,31077.43,5343.41,0.56,0,0,1
6312,39,0,2,0,44.84,6418.64,0.47,1,0,1
6313,40,0,1,1,3198.74,50.79,0.07,0,0,1
6314,62,1,1,0,2323.14,2682.96,1641.41,0,0,1
6315,40,0,1,1,4369.28,2572.11,286.4,0,0,1
6316,69,0,4,3,32259.72,0.54,0.54,0,0,1
6317,47,0,1,1,5280.29,0.26,0.26,0,1,0
6318,69,0,2,0,10060.38,0.51,0.51,1,1,0
6319,36,0,2,1,1505.61,0.47,0.47,0,1,0
6320,70,0,2,1,1859.31,0.53,0.53,0,0,1
6321,77,1,4,0,7941.34,440.39,576.63,0,0,1
6322,41,0,2,1,2090.3,0.17,0.17,0,1,0
6323,39,0,2,0,2630.83,1244.41,477.21,0,0,1
6324,19,0,0,3,3424.68,72.06,0.63,0,0,1
6325,27,1,2,0,2840.71,0.6,0.6,0,0,1
6326,83,1,2,0,5566.39,515.81,2383.81,0,0,1
6327,22,0,0,0,1999.18,86.09,0.37,0,1,0
6328,34,1,2,0,6061.97,0.31,0.31,0,0,1
6329,90,0,2,1,4569.5,1429.1,1429.1,0,0,1
6330,27,0,2,0,1472.73,0.5,0.5,0,0,1
6331,44,0,1,0,2931.72,828.93,414.51,0,1,0
6332,42,0,1,1,10607.6,1247.54,1181.09,0,1,0
6333,89,0,4,3,7302.65,166.6,0.4,0,0,1
6334,49,1,2,1,5464.63,937.0,937.0,0,0,1
6335,30,0,2,1,1624.97,0.6,0.6,0,0,1
6336,30,0,1,0,1224.68,0.41,0.41,1,0,1
6337,61,0,1,1,9525.55,4286.03,2857.46,0,1,0
6338,38,0,2,1,2285.23,0.1,0.1,0,0,1
6339,71,0,2,1,1876.83,0.37,428.94,0,1,0
6340,77,0,2,1,1957.89,0.43,0.43,0,1,0
6341,54,0,2,1,8392.62,247.67,0.06,1,0,1
6342,38,1,2,0,581.33,1862.87,434.3,1,0,1
6343,65,0,2,1,15330.93,250.36,1379.57,0,0,1
6344,42,0,1,1,7852.05,197.51,0.37,0,1,0
6345,90,0,2,0,5485.66,0.33,0.33,0,0,1
6346,47,0,2,1,1589.49,0.51,4286.23,0,1,0
6347,26,1,2,1,3573.17,0.57,0.57,0,0,1
6348,50,1,1,1,22118.76,1112.37,905.26,0,0,1
6349,62,0,1,1,3012.35,0.09,0.09,0,0,1
6350,52,0,2,0,4902.7,0.3,0.3,0,0,1
6351,30,0,2,0,1618.21,0.07,0.07,0,1,0
6352,26,0,0,0,2316.67,8230.91,12674.74,0,0,1
6353,69,0,4,0,1784.46,546.05,0.54,0,0,1
6354,41,0,2,1,4005.89,0.01,0.01,0,0,1
6355,64,0,2,3,3881.7,872.03,1016.16,0,1,0
6356,39,0,2,1,2061.58,0.31,0.31,0,1,0
6357,75,0,2,1,7228.47,7143.17,214.6,1,0,1
6358,46,0,2,1,3583.11,0.61,114.9,0,0,1
6359,66,0,4,1,6286.08,0.1,0.1,0,0,1
6360,28,0,2,1,2363.12,0.47,0.47,0,1,0
6361,51,0,1,0,7159.58,7143.29,0.43,0,0,1
6362,27,0,1,1,3610.25,1063.36,671.5,0,0,1
6363,61,0,2,1,1329.08,0.16,0.16,0,0,1
6364,90,0,2,0,9612.26,0.07,8706.11,0,0,1
6365,78,0,4,1,7989.19,0.36,6068.61,0,0,1
6366,35,0,1,0,3184.29,0.44,0.44,1,0,1
6367,63,0,2,1,1621.89,0.63,72.06,0,0,1
6368,54,0,1,3,5584.55,0.41,357.54,0,0,1
6369,16,0,0,1,6219.07,0.67,1854.22,0,0,1
6370,52,0,2,0,2803.64,0.16,0.16,0,0,1
6371,59,0,2,0,8090.42,897.6,4.73,0,0,1
6372,43,0,2,1,1993.99,0.03,0.03,0,0,1
6373,21,0,0,1,1386.64,0.27,0.27,0,0,1
6374,43,0,2,0,13091.19,8919.13,3942.31,1,0,1
6375,35,1,2,3,2360.14,0.49,3286.2,0,0,1
6376,19,0,2,3,2051.97,0.56,716.73,0,0,1
6377,34,0,2,0,5592.13,251.31,251.31,1,1,0
6378,42,0,1,0,33878.82,162.0,0.66,0,0,1
6379,65,0,2,1,14.03,0.26,0.26,1,1,0
6380,31,0,2,0,1669.76,0.53,0.53,1,0,1
6381,43,0,2,0,4418.76,0.14,0.14,0,0,1
6382,51,0,1,1,1509.87,1841.57,1841.57,0,0,1
6383,34,0,1,0,1462.18,0.3,0.3,1,0,1
6384,54,0,2,1,1587.15,429.06,2387.63,0,0,1
6385,26,0,1,1,13853.2,4028.87,47.27,0,0,1
6386,68,1,4,1,1428.78,0.04,0.04,0,0,1
6387,54,1,2,3,5649.52,4286.1,16028.96,0,1,0
6388,38,0,2,0,6310.87,0.2,0.2,0,1,0
6389,22,0,0,0,2617.51,91.81,48.76,0,0,1
6390,61,0,1,0,9426.04,0.34,0.34,0,0,1
6391,15,0,0,1,1475.63,0.26,0.26,1,0,1
6392,53,0,2,3,2155.11,0.46,0.46,0,1,0
6393,68,0,2,1,4266.99,0.33,0.33,0,1,0
6394,28,0,1,0,1602.29,286.16,571.87,0,0,1
6395,46,0,1,1,2993.59,300.97,3760.46,0,1,0
6396,38,0,1,0,3006.56,0.09,0.09,0,0,1
6397,46,0,2,0,181.33,0.57,0.57,1,0,1
6398,28,0,2,0,21105.51,2.07,8.81,1,1,0
6399,90,0,2,1,3971.79,0.57,0.57,0,0,1
6400,49,0,2,0,1381.98,150.33,721.76,1,1,0
6401,38,1,2,0,7083.4,928.77,5714.49,0,0,1
6402,65,0,2,0,1075.91,0.26,6714.54,0,1,0
6403,8,0,0,0,4038.79,0.49,707.63,0,0,1
6404,34,0,2,1,1880.0,0.17,0.17,0,1,0
6405,33,1,1,0,2013.64,0.27,5714.56,1,0,1
6406,31,0,2,1,5296.3,1000.27,0.7,0,0,1
6407,29,0,1,0,1724.09,0.1,0.1,0,0,1
6408,76,0,4,1,2741.53,571.63,0.2,0,1,0
6409,27,0,1,3,2650.82,0.17,0.17,1,0,1
6410,38,1,2,0,1529.91,0.2,0.2,0,0,1
6411,41,0,2,0,9372.34,2443.4,4429.11,0,1,0
6412,66,0,4,0,1595.14,0.11,414.4,0,0,1
6413,41,0,2,1,3121.32,0.1,0.1,0,1,0
6414,56,0,2,1,4093.15,0.46,0.46,0,1,0
6415,35,0,2,3,1617.3,163.48,148.54,0,0,1
6416,50,0,1,0,21207.94,5000.23,13000.23,0,0,1
6417,72,0,4,0,1562.63,0.21,0.21,1,0,1
6418,58,0,1,1,3116.83,0.56,0.56,0,0,1
6419,39,0,2,1,13061.08,0.56,0.56,0,1,0
6420,80,0,4,0,7010.79,0.33,0.33,0,0,1
6421,90,0,2,0,8217.86,0.36,0.36,1,0,1
6422,73,0,4,1,6382.55,0.61,479.54,0,0,1
6423,83,0,4,1,1549.33,107.6,107.6,0,0,1
6424,41,0,1,1,2651.12,0.39,571.81,0,0,1
6425,42,0,2,0,7200.51,1550.2,0.59,0,1,0
6426,31,0,2,1,1873.22,5.14,0.29,0,1,0
6427,89,0,4,3,17603.61,62.89,33070.87,0,0,1
6428,48,0,2,0,1899.64,2363.39,52.93,0,1,0
6429,11,0,0,1,11419.67,0.26,43.11,0,1,0
6430,35,0,1,3,29202.16,14171.43,26162.99,0,0,1
6431,62,0,2,3,4580.24,1382.87,1382.87,0,0,1
6432,28,0,2,1,1442.79,0.63,0.63,0,1,0
6433,33,0,1,0,13192.36,0.59,0.59,0,0,1
6434,61,0,2,1,2644.57,0.47,0.47,0,1,0
6435,65,0,3,1,4953.67,0.31,502.24,0,0,1
6436,25,0,0,1,4159.62,0.47,0.47,0,1,0
6437,21,1,0,0,3605.93,0.59,0.59,0,0,1
6438,45,0,2,0,2009.92,2849.56,4285.99,0,0,1
6439,49,0,2,1,3491.8,0.09,0.09,0,0,1
6440,38,0,2,0,1897.29,429.04,429.04,1,1,0
6441,27,0,2,0,12088.01,0.63,78.34,1,0,1
6442,90,0,2,1,23493.13,0.04,0.04,0,0,1
6443,39,0,2,0,603.08,0.59,9.2,0,0,1
6444,90,0,2,1,7264.53,0.13,0.13,0,0,1
6445,34,0,2,1,2320.51,0.34,0.34,0,1,0
6446,15,0,0,1,1439.7,0.11,0.11,0,0,1
6447,42,0,2,1,2274.06,0.54,0.54,0,1,0
6448,13,0,0,1,1620.72,0.43,0.43,0,0,1
6449,67,0,4,1,2603.22,0.07,0.07,0,0,1
6450,46,0,1,0,4921.2,0.67,3116.87,0,0,1
6451,69,1,2,0,1797.24,838.37,15.17,1,0,1
6452,44,0,2,1,6888.23,0.1,1985.81,0,0,1
6453,27,0,0,1,9414.71,24643.04,0.19,0,0,1
6454,38,0,2,1,2036.58,536.07,5156.24,0,0,1
6455,44,1,2,3,174.8,11930.19,4073.04,1,0,1
6456,27,0,0,1,3158.5,0.37,0.37,0,1,0
6457,25,0,0,1,5835.17,0.31,0.31,0,1,0
6458,55,0,1,0,2891.43,714.84,1057.41,0,0,1
6459,31,0,1,1,668.11,0.61,643.47,0,1,0
6460,67,0,2,0,1604.63,0.64,0.64,0,1,0
6461,42,0,1,1,21761.27,0.14,0.14,0,0,1
6462,63,0,4,1,135.22,1071.54,0.11,1,1,0
6463,46,1,2,3,3761.92,0.07,0.07,1,1,0
6464,58,0,2,3,4343.14,0.44,315.17,0,1,0
6465,59,0,2,0,1259.9,357.66,29.09,0,1,0
6466,35,0,2,0,11126.95,0.27,0.27,0,0,1
6467,29,0,2,0,1048.85,0.33,0.33,0,1,0
6468,41,1,2,1,4486.77,7143.04,0.19,1,1,0
6469,66,0,2,0,3182.69,0.6,12.01,0,1,0
6470,20,0,0,0,2985.76,0.03,0.03,0,1,0
6471,37,1,2,0,7631.69,0.67,0.67,0,0,1
6472,58,0,2,1,4058.04,107.49,641.06,0,1,0
6473,50,0,2,3,24774.19,2528.9,5000.33,0,1,0
6474,7,0,0,3,1440.47,0.31,0.31,0,0,1
6475,46,0,2,1,5516.45,160.43,0.29,1,0,1
6476,88,0,4,3,11497.22,1429.1,1429.1,0,0,1
6477,70,1,4,0,749.12,0.61,0.61,1,0,1
6478,16,0,0,0,1561.12,0.44,0.44,0,0,1
6479,90,0,2,1,33418.93,0.3,0.3,0,0,1
6480,24,0,0,1,1520.81,5.4,5.41,0,1,0
6481,65,1,2,3,11143.11,2428.81,1714.53,0,0,1
6482,49,1,2,1,1848.41,0.67,1366.25,0,0,1
6483,39,1,1,1,6376.31,0.59,572.37,0,0,1
6484,61,0,2,1,3690.94,4714.7,6166.9,1,1,0
6485,41,1,1,0,827.18,1319.54,0.61,0,0,1
6486,47,0,2,1,4779.2,0.43,2857.57,0,0,1
6487,60,0,1,3,5044.48,23996.66,401.76,0,0,1
6488,41,1,2,1,2768.01,500.06,742.91,0,1,0
6489,49,0,2,0,382.0,57.31,9140.45,1,1,0
6490,24,1,2,0,1806.2,305.24,309.11,1,0,1
6491,53,0,2,1,17514.23,0.03,2391.46,0,1,0
6492,33,0,2,3,3240.39,484.93,757.41,1,1,0
6493,55,1,1,1,1755.74,0.63,0.63,0,0,1
6494,48,0,2,1,17263.61,0.14,0.14,0,0,1
6495,65,0,2,1,2220.43,0.61,0.61,0,1,0
6496,29,0,2,0,1818.48,0.47,0.47,0,0,1
6497,62,0,2,1,876.58,15.17,229.46,0,0,1
6498,22,0,0,0,2302.53,0.39,0.39,0,1,0
6499,43,1,2,1,2200.66,494.86,247.71,0,0,1
6500,67,0,2,1,2141.79,143.23,864.66,0,0,1
6501,59,0,1,0,2816.89,0.07,0.07,0,1,0
6502,54,0,2,1,3795.2,0.33,0.33,0,1,0
6503,28,0,2,1,1999.97,0.27,0.27,0,0,1
6504,36,0,1,1,1606.24,0.23,0.23,1,0,1
6505,53,0,2,0,10140.07,0.37,0.37,0,1,0
6506,25,0,0,1,792.55,0.17,2916.46,1,1,0
6507,52,1,2,0,811.52,0.16,0.16,1,0,1
6508,45,0,2,0,2088.28,0.13,0.13,0,1,0
6509,25,0,2,0,1878.16,1724.61,500.33,0,1,0
6510,46,0,1,1,8659.59,1580.2,4005.26,0,0,1
6511,59,1,2,1,1621.43,0.07,0.07,0,1,0
6512,39,0,2,1,4545.13,643.14,643.14,0,1,0
6513,44,0,2,0,6854.78,0.14,0.14,0,1,0
6514,40,0,2,1,2090.23,785.76,785.76,0,1,0
6515,34,1,1,1,1045.31,0.31,0.31,1,0,1
6516,49,0,2,1,13971.25,853.23,853.23,0,0,1
6517,31,0,2,0,41758.98,0.56,0.56,0,1,0
6518,45,0,1,1,16034.61,8069.69,23426.58,0,0,1
6519,43,0,1,1,13370.09,183.52,29.02,0,0,1
6520,57,0,2,1,1568.49,1428.77,0.2,0,1,0
6521,41,0,1,1,4704.48,2429.7,3954.96,0,1,0
6522,90,0,2,0,1698.61,0.21,0.21,0,0,1
6523,31,0,2,0,5801.28,0.07,0.07,0,0,1
6524,67,0,2,1,6579.94,0.63,0.63,0,1,0
6525,56,0,2,1,4378.2,0.69,0.69,0,0,1
6526,32,0,2,1,4917.44,0.06,0.06,0,0,1
6527,36,0,3,1,5303.83,0.36,7143.21,0,1,0
6528,44,0,1,0,7552.47,2363.76,879.31,0,1,0
6529,79,0,2,3,3763.79,0.67,48749.27,0,1,0
6530,81,0,4,1,3219.24,661.21,270.57,0,1,0
6531,56,0,2,3,2633.35,15225.57,23457.7,0,0,1
6532,74,0,2,1,19554.78,0.54,10151.08,0,1,0
6533,13,0,0,0,3022.13,0.01,0.01,0,0,1
6534,59,1,2,0,6912.67,0.49,0.89,0,1,0
6535,43,0,1,0,3920.57,0.26,2057.4,1,0,1
6536,35,0,2,0,5775.21,0.16,0.18,0,1,0
6537,46,0,2,0,910.54,107.69,107.69,0,1,0
6538,40,0,2,1,5646.04,0.47,0.47,0,1,0
6539,21,0,0,3,1428.21,0.04,0.04,0,0,1
6540,24,0,1,3,1460.22,0.19,0.19,0,1,0
6541,58,0,2,3,2747.07,0.3,0.3,0,1,0
6542,38,0,2,1,3094.32,846.74,1106.46,1,1,0
6543,51,0,1,3,5328.02,5272.37,4723.0,0,0,1
6544,64,0,2,1,1967.27,0.13,0.13,0,1,0
6545,72,0,2,0,3803.58,0.03,0.03,0,0,1
6546,52,1,2,1,8175.53,7284.89,6230.61,0,1,0
6547,43,0,2,3,1960.04,0.33,0.33,0,0,1
6548,74,0,4,0,3282.92,0.59,0.59,0,0,1
6549,61,0,1,3,158.35,721.33,43054.94,1,1,0
6550,62,0,2,0,23083.76,84512.93,0.24,1,1,0
6551,34,0,1,1,1386.95,0.11,0.11,0,1,0
6552,31,0,1,0,2861.71,0.06,0.06,0,0,1
6553,32,0,1,1,4168.48,526.27,0.37,0,0,1
6554,16,0,0,3,1950.19,0.56,0.56,0,1,0
6555,58,1,2,0,4404.44,0.6,139.17,0,0,1
6556,54,1,2,1,9963.91,4621.77,5687.69,0,0,1
6557,72,0,2,3,7148.42,0.5,0.5,0,1,0
6558,29,0,1,0,14322.11,0.64,0.64,0,1,0
6559,39,0,2,1,1585.86,0.06,0.06,0,1,0
6560,65,0,2,0,2375.01,0.26,11829.35,0,0,1
6561,81,0,4,0,3458.92,0.17,0.17,0,0,1
6562,40,0,2,3,6510.44,306.79,307.16,0,1,0
6563,61,0,1,0,1837.8,0.7,0.7,0,0,1
6564,70,0,4,0,498.81,0.16,51.49,0,0,1
6565,33,0,1,3,36539.12,1336.84,14.41,0,1,0
6566,44,1,1,1,12696.09,2015.94,3462.72,0,0,1
6567,57,1,2,1,2187.62,0.24,0.24,0,1,0
6568,53,0,2,0,370.84,2714.67,0.39,0,1,0
6569,44,0,2,0,1918.25,0.43,0.43,0,0,1
6570,47,0,2,0,58.13,0.04,0.04,1,0,1
6571,71,1,2,1,50484.28,7072.1,1.08,0,0,1
6572,52,0,2,1,1765.36,7500.14,6428.71,0,0,1
6573,36,0,2,1,947.31,173.03,173.03,1,1,0
6574,37,0,2,0,2127.7,0.29,0.29,0,1,0
6575,29,0,2,0,2662.59,0.14,0.14,1,1,0
6576,21,0,0,1,1932.98,1097.27,4005.97,0,1,0
6577,65,0,2,1,1610.86,0.64,0.64,0,0,1
6578,52,1,2,3,1354.03,11638.61,13798.61,0,1,0
6579,23,0,0,0,2573.96,643.33,321.9,0,0,1
6580,40,0,2,1,1557.47,0.2,0.2,0,1,0
6581,45,0,2,0,24073.92,0.24,4285.96,0,0,1
6582,49,0,2,1,2656.15,0.07,857.21,0,1,0
6583,71,1,2,1,3727.67,0.01,0.01,0,1,0
6584,48,0,2,1,7108.33,0.63,800.63,0,1,0
6585,40,0,2,3,31973.73,47106.87,1429.11,1,1,0
6586,49,0,2,3,2437.35,6493.47,11864.9,0,0,1
6587,36,1,1,3,3364.57,8718.82,5689.56,0,0,1
6588,79,0,2,0,7697.94,140.12,125.83,0,0,1
6589,58,0,2,1,1745.73,0.07,214.36,0,1,0
6590,53,0,2,1,8120.59,0.1,0.1,0,0,1
6591,25,0,2,1,4243.91,0.44,0.44,1,1,0
6592,41,1,2,1,8306.79,0.57,0.57,0,0,1
6593,48,0,2,3,22.03,4407.54,30555.8,0,0,1
6594,41,0,2,1,4523.65,0.41,714.7,0,1,0
6595,53,0,2,1,656.37,4285.96,1416.69,0,1,0
6596,39,0,2,1,3405.65,0.11,0.11,0,1,0
6597,63,0,1,0,7173.49,714.59,0.3,0,0,1
6598,57,0,1,1,1554.31,1912.86,2337.51,0,0,1
6599,81,0,4,1,2069.37,0.53,0.53,1,0,1
6600,38,0,1,1,4355.57,0.4,0.4,0,1,0
6601,61,0,2,0,2092.82,0.46,0.46,0,0,1
6602,41,0,2,1,3246.74,0.43,0.43,0,1,0
6603,28,1,2,3,1406.53,97.21,186.36,1,0,1
6604,58,0,1,3,4626.59,625.75,681.6,0,0,1
6605,37,0,1,0,1945.25,0.16,428.74,0,0,1
6606,55,0,2,3,860.29,1068.99,91.51,0,0,1
6607,48,0,2,1,8199.74,725.36,0.49,0,0,1
6608,24,0,0,1,3920.49,0.23,0.23,0,1,0
6609,34,0,1,0,1490.0,972.37,721.51,0,0,1
6610,23,0,2,1,252.44,17.33,17.33,1,0,1
6611,40,0,2,1,2201.23,0.47,0.47,1,1,0
6612,60,1,1,0,17011.23,0.44,0.44,1,0,1
6613,37,0,2,1,2765.63,0.47,0.47,0,1,0
6614,23,0,0,0,2487.58,1643.17,643.17,0,0,1
6615,83,0,2,0,3212.52,85.0,37.81,0,1,0
6616,78,0,4,1,749.41,0.69,6270.24,1,0,1
6617,76,0,4,0,2451.58,714.97,0.69,0,0,1
6618,42,0,2,1,2484.2,928.9,16700.33,1,0,1
6619,40,0,1,0,3555.74,1240.08,976.3,0,1,0
6620,36,0,2,0,4564.52,0.69,0.69,0,1,0
6621,71,1,4,1,4848.85,0.67,0.67,0,0,1
6622,52,0,2,1,16170.8,15585.72,314.91,0,1,0
6623,37,0,2,0,4509.7,0.63,0.63,0,1,0
6624,26,0,0,1,806.52,286.14,8780.52,1,1,0
6625,33,0,2,1,31819.89,0.41,24.47,0,0,1
6626,44,0,2,3,6583.22,0.64,0.64,0,0,1
6627,42,1,2,1,3036.67,0.66,72.99,0,0,1
6628,44,0,2,0,3113.88,0.41,2857.56,0,0,1
6629,70,0,2,1,1722.5,104.23,104.5,0,0,1
6630,90,0,2,0,5106.45,90.55,0.39,0,0,1
6631,63,0,4,0,54.09,15195.5,7133.2,0,0,1
6632,49,0,4,1,4103.84,0.36,0.36,0,0,1
6633,44,0,1,1,3488.56,0.54,0.54,0,0,1
6634,53,0,2,0,7773.61,0.06,1128.94,0,1,0
6635,62,1,2,1,5212.76,0.43,857.57,0,0,1
6636,13,0,2,3,3808.33,0.27,0.27,0,0,1
6637,33,0,2,0,4732.58,1000.27,2657.41,0,1,0
6638,33,0,2,1,2977.16,0.21,89.5,0,0,1
6639,45,1,2,3,2737.13,144.99,0.66,1,0,1
6640,66,0,0,3,13140.8,0.6,0.6,0,0,1
6641,42,1,1,1,7066.26,0.59,0.59,0,0,1
6642,47,0,2,0,6205.91,0.36,0.36,0,0,1
6643,55,1,2,1,2699.06,0.5,1109.62,0,0,1
6644,24,0,0,1,5015.29,0.57,182.77,0,0,1
6645,28,0,2,0,3229.31,2164.39,107.24,0,1,0
6646,38,0,1,1,6782.57,0.59,1714.87,0,1,0
6647,76,0,2,0,2665.53,0.44,0.44,0,0,1
6648,59,1,2,1,9240.61,0.26,12152.61,0,0,1
6649,48,0,2,0,41041.8,4107.57,2500.43,1,1,0
6650,47,0,2,1,145.62,144.29,6924.29,1,1,0
